id,limit,n_cc,inc0,w0,c0,safety_score,deg,female,age,deb0,del
1597,1.40625,3,14.095506,51.943493,11.655935,-.14800416,4,0,32,1.8300911,0
1598,2.8125,3,10.557585,81.126732,10.045472,.97698236,2,0,59,0,0
1599,5.625,3,10.674189,119.85865,7.3340616,.88130665,1,0,59,0,0
1600,9.7943907,3,24.57,141.44594,11.243138,-.031560346,4,1,44,0,0
1601,14.604928,3,5.0956616,80.308617,8.7164669,-.17710246,3,0,27,2.4766536,0
1603,10.15625,3,13.32422,127.94185,13.747091,.27014217,1,0,49,0,0
1604,2.8647137,3,4.9349999,129.50528,7.5554028,.36053503,3,1,22,0,0
1605,1.9182489,3,3.1500001,167.07503,6.3489866,.24553138,3,1,22,0,0
1606,1.9024624,2,11.13,70.386398,9.1896906,.86303079,2,1,51,0,0
1607,1.8549129,3,7.2588401,42.488781,5.7512393,.82598519,3,0,37,2.7684755,0
1608,13.408864,1,18.419106,9.605772,4.6271772,1.0161142,2,1,52,4.2506762,0
1609,11.71875,1,14.558839,9.5037861,9.9909601,1.1950448,3,1,52,2.270911,0
1610,10.457409,3,10.516429,305.02686,12.647708,-.87307453,4,0,41,.51773506,0
1612,2.80531,2,18.4,53.738373,10.76585,.58561707,4,0,41,0,0
1613,1.875,2,11.289708,54.74773,9.475976,.76658291,4,0,39,0,0
1615,3.28125,3,11.636064,67.64167,11.767063,1.0182561,3,0,37,1.1890317,0
1616,3.5912793,3,16.716064,84.013214,7.6976976,1.3430138,4,0,38,1.4142541,0
1617,9.84375,2,15.123309,31.585178,20.943987,.09709511,3,1,52,0,0
1618,4.6875,2,5.1862845,50.692951,6.4558349,.46535635,3,0,22,0,0
1619,3.59375,2,5.0261478,56.768425,6.0120282,.24777596,2,0,21,0,0
1621,4.296875,3,5.8983307,87.649254,7.0398817,.89937919,3,0,21,0,0
1622,37.5,3,15.556961,168.6389,13.440795,-.41454172,5,1,39,1.1403887,0
1624,10.922736,3,5.1098642,94.620079,9.5366182,-2.8300607,3,1,26,1.5517222,0
1625,10.3125,3,8.7001896,143.78563,10.739178,-3.4803882,3,1,26,2.0362918,0
1627,5.0578232,2,4.9401903,11.570395,10.313476,.65760285,3,1,39,1.2829089,0
1628,5.3039775,2,10.408163,13.256453,5.7164145,.8541398,4,1,38,2.5724981,0
1629,.89188492,1,2.9710805,73.028351,4.7343946,.70332283,2,0,27,3.482161,0
1630,8.0721827,3,4.3501716,46.307037,11.704997,.056756739,1,0,39,3.2707586,0
1631,5.9375,3,11.710706,64.231804,11.084655,.033749122,1,0,39,1.8423792,0
1632,16.40625,3,9.3636084,140.10561,17.875174,-.33796039,5,0,28,0,0
1633,3.0975008,3,6,148.78484,7.4103703,-.4325045,1,1,26,0,0
1634,15.238095,3,18.320856,177.4576,12.232811,-2.6613212,2,1,41,1.137803,0
1635,3.915957,3,4.8721495,40.126118,8.2974081,-.51341134,5,0,26,2.3356779,0
1636,4.3439732,1,4.5,17.506203,10.774499,-.95859182,3,0,46,0,0
1637,24.6875,2,13.069154,5.5862045,12.741965,.31581303,3,1,47,1.4356706,0
1638,25.78125,2,13.539774,0,9.9623985,.37627938,3,1,51,2.1713102,0
1639,3.1034267,3,9.4499998,356.93134,11.331735,.35323,4,0,28,0,0
1640,11.6875,3,9.9578075,35.843853,9.3303747,-.22456297,4,0,38,.77720636,0
1641,9.6875,3,9.6899815,21.22707,16.033201,-.23608449,4,0,38,.47712687,0
1642,23.893648,3,7.4549999,37.783836,7.0937452,.35930607,1,0,28,0,0
1643,4.284265,3,7.3499999,34.581547,5.7008176,.45473722,1,0,27,0,0
1644,4.21875,3,4.3769202,53.283752,14.030684,.57410097,1,0,27,0,0
1645,5,3,3.0867176,50.309429,8.1606474,.27098629,4,0,23,0,0
1646,.703125,3,4.9228625,36.227425,8.9231291,.18720376,1,1,23,8.9644938,0
1648,6.53125,3,15.201027,43.061478,9.5633869,.13971865,5,1,33,0,0
1649,8.2223654,3,9,86.37677,8.3873739,.15483524,5,1,33,0,0
1650,7.4623446,3,8.1999998,81.612213,6.4145803,.1417641,4,1,33,0,0
1651,4.765625,2,5.9441924,18.746696,5.9963579,.48023397,3,1,21,0,0
1652,24.866085,3,13.755,72.626328,11.616339,.47243935,4,0,41,0,0
1653,24.6875,3,10.216543,62.946957,11.227856,.65577447,4,0,37,0,0
1654,23.4375,3,12.508949,112.50201,10.119911,1.0700488,3,0,38,0,0
1655,9.2159491,3,11.55,93.611633,7.9454846,.5750078,4,0,37,0,0
1656,23.447922,3,12.705,66.316742,11.719086,.78203762,4,0,37,0,0
1657,24.6875,3,11.925896,80.99012,9.731039,.82086974,3,0,38,0,0
1658,1.71875,3,6.5015779,25.925547,7.6210046,-.66887432,3,1,26,0,0
1659,3.21875,3,6.4117718,21.071133,10.27132,-.67727882,3,1,26,0,0
1660,11.76263,2,11.8,35.312679,10.344336,.37409616,3,1,54,0,0
1661,40.15625,3,13.629289,152.06268,17.131712,.14843543,5,0,39,1.6943076,0
1662,11.71875,2,15.046516,27.454447,7.8979788,-.70350915,3,1,52,0,0
1663,5.03125,3,17.33112,416.79767,16.008398,-1.5527049,4,1,44,0,0
1664,3.28125,3,9.7796574,43.97625,12.536493,.64419395,1,0,43,0,0
1666,3.984375,3,11.865722,100.87881,13.300633,.67162967,5,0,43,0,0
1667,4.9547482,3,31.5,103.06309,9.6474886,.47494811,3,0,36,0,0
1668,15.614953,3,10,244.44058,31.155828,-3.1331687,3,1,42,0,0
1669,14.495552,3,30,191.26074,13.089124,-2.3435836,3,1,42,0,0
1670,1.875,3,13.948557,49.54583,9.9472809,.77517027,4,1,42,0,0
1671,16.40625,3,4.3580146,108.35742,21.985247,.97608525,4,0,23,1.1317263,0
1672,3.28125,3,11.146391,42.107697,9.4991856,.60144913,1,0,57,0,0
1673,13.660653,3,20.808407,154.72127,13.730402,.83503705,2,1,54,.67696393,0
1674,6.5625,3,19.553616,456.52573,17.54495,.98369211,4,0,51,0,0
1675,7.2032533,3,12,352.4827,15.392915,.96822935,4,0,51,0,0
1676,6.0625,3,21.397928,482.87573,18.309086,.60176247,3,0,51,0,0
1677,5.625,3,8.0375919,262.96399,7.5869722,.28999448,1,0,22,0,0
1678,14.0625,3,13.68,56.401199,10.536353,-.2777997,3,1,39,0,0
1679,3.59375,3,14.434343,64.980843,10.106238,.77148145,4,1,33,0,0
1680,2.9545283,3,12.285,53.98428,8.7173615,.64898449,5,1,37,0,0
1681,2.421875,3,10.35402,51.444519,7.9422665,.44012544,5,1,34,0,0
1682,2.34375,3,15.072679,36.114983,9.4212694,.46419722,5,1,33,0,0
1684,1.7352002,1,4.0077395,16.112226,6.1113768,-.49203545,1,0,21,5.8891869,0
1685,2.875,2,4.1226506,36.881588,5.9134598,-.61792791,1,0,21,3.0744805,0
1686,18.25,3,15.984426,300.16232,6.2913151,-.52290893,5,0,53,0,0
1687,15.056038,3,30.450001,246.411,12.348203,.71110636,2,1,57,0,0
1688,16.741594,3,9.5,160.37158,8.4135094,-.22568536,2,1,29,0,0
1689,7.0070267,2,5.1836348,13.314474,4.6271772,.88981467,3,0,22,2.3798053,0
1690,3.28125,2,3.5224702,14.603998,8.4041557,.69837177,2,0,23,3.3378944,0
1691,5.46875,3,2.8445225,37.216545,8.0053711,.2899859,4,0,23,0,0
1692,2.0862167,3,10.815,78.232193,8.1612883,.79763752,3,0,31,0,0
1693,3.125,3,10.648213,75.827286,11.304831,.43168977,2,0,44,2.3266833,0
1694,4.21875,3,19.399511,467.63702,17.057758,.42700237,3,1,44,0,0
1695,69.8125,2,8.1319771,0,9.0811996,-2.1911042,4,1,31,2.6822565,0
1696,76.064148,2,9.082057,0,11.109134,-3.0833988,4,0,31,2.0084302,0
1697,2.1875,2,8.4796915,54.371357,7.1512403,.66503668,1,0,36,0,0
1698,1.875,2,12.473352,66.353584,7.7256079,.72627664,2,0,39,0,0
1699,4.53125,3,11.264424,72.120247,14.188964,1.4148459,3,0,43,1.0715988,0
1700,1.1177887,3,16.622843,195.8486,12.535471,.90629715,2,0,42,1.5967551,0
1701,11.71875,3,8.7772522,39.65044,6.8464508,1.012305,3,0,34,1.4432477,0
1702,37.136471,3,8.3999996,195.28024,9.5803938,-1.3499196,5,0,26,0,0
1703,37.5,3,12.947632,207.3994,14.73058,-1.1059719,4,0,46,0,0
1704,1.875,3,20.056377,583.61743,25.117138,.4527767,5,0,59,0,0
1705,7.9415779,3,31.5,151.88177,11.696226,.9698506,4,1,48,0,0
1706,9.375,3,12.951998,187.18253,11.40144,-.56516314,4,0,53,0,0
1708,13.851953,3,12.39,66.343781,12.768978,-.099577948,3,0,47,0,0
1709,11.21875,2,15.120382,31.439543,9.126524,-.39756712,3,1,52,0,0
1710,12.380917,2,23,37.476761,10.4151,-.38684157,3,1,52,0,0
1711,5.9375,3,6.78894,114.24123,8.3575001,-.075491019,2,1,23,0,0
1712,3.251838,3,12.6,317.01007,13.634257,1.1005335,3,0,31,0,0
1713,3.125,2,9.3289204,73.683182,9.5034552,.91542912,2,0,34,0,0
1714,1.875,2,9.1858292,39.126041,7.4903345,1.1526979,3,0,36,0,0
1715,7.5,3,13.121548,218.99702,11.450999,.22540551,4,0,38,0,0
1716,7.5,3,13.609107,245.34831,13.03082,.41513517,4,0,38,0,0
1717,3.625,2,11.261531,17.317129,10.938933,-.7712267,4,1,54,0,0
1718,1.875,2,3.9542012,17.910723,8.417222,.87189358,4,1,23,3.4910719,0
1719,9.21875,2,13.574902,64.840179,12.442423,.56704587,2,1,57,0,0
1720,1.0943724,3,15.6,249.41985,11.537138,.76164079,2,0,38,0,0
1721,.9375,1,10.880962,16.091557,11.258203,.44903412,1,1,43,2.5329678,0
1722,5.7620039,3,7.5861607,22.712925,21.267477,.35805136,3,0,23,1.1803685,0
1723,5.9375,3,15.619396,156.28613,12.186991,1.3568796,4,1,42,.92093641,0
1724,66.462494,3,3.5699999,23.286612,6.1724863,.15123966,5,0,38,0,0
1725,53.90625,3,6.8588486,201.83922,6.0669808,.32387093,2,0,23,0,0
1726,3.28125,3,14.787682,28.131063,9.160533,.76508373,5,1,52,0,0
1727,6.5625,3,14.58999,41.001221,9.3606186,.807666,5,1,51,0,0
1728,3.75,1,3.7141106,7.9417496,11.270916,.69854748,2,0,23,2.5425372,0
1729,2.65625,1,3.64467,9.7296448,5.5976787,.75964689,1,0,21,4.0465922,0
1730,2.0065892,2,10.032087,61.403099,8.7487841,.94571823,2,0,58,4.1453414,0
1732,13.5625,3,11.240173,43.815144,13.15057,-.17978586,3,0,46,1.2393163,0
1733,9.6875,3,19.356565,652.90015,17.175179,1.0633057,1,0,34,0,0
1734,9.375,3,11.97452,157.96898,15.88219,1.0154812,4,0,37,0,0
1735,10.625,3,11.713352,142.85651,10.25119,.90897018,4,0,38,0,0
1736,1.640625,3,5.0137591,89.664055,8.4126787,.25087184,2,0,23,0,0
1737,21.09375,3,16.950577,388.03537,27.841293,.46687183,2,0,43,.49235556,0
1738,8.5466843,2,4.5999999,9.0408268,6.2002096,-.90085983,1,1,22,0,0
1739,20.3125,3,5.8843546,134.77315,12.312881,-.014505047,2,0,23,4.5601997,0
1740,3.0245249,3,6.9000001,259.87866,13.465099,1.1139398,5,1,43,0,0
1741,3.1516197,3,7,269.8176,12.594598,.86873502,5,1,44,0,0
1742,2.34375,3,15.048183,264.8985,16.023008,.79174089,4,1,43,0,0
1743,8.75,3,13.051663,146.4483,6.2937269,.42107061,4,0,47,1.8330752,0
1744,1.875,2,11.809154,14.207945,10.166556,.36093265,3,0,39,0,0
1745,12.224863,3,3.9046648,68.591133,10.023689,-1.2070986,4,0,31,1.6431743,0
1746,.9375,2,2.8402843,17.038057,14.780785,.13219312,1,0,23,0,0
1747,70.3125,3,5.7809525,38.593437,6.2858343,.30406812,5,1,22,0,0
1748,70.3125,3,6.0708113,48.004509,5.8172455,.53353518,5,1,21,0,0
1750,14.0625,3,30.60173,926.93677,31.155828,-1.386632,4,1,42,.94056851,0
1751,48.424664,3,12,127.333,11.722783,-.89439017,3,1,52,0,0
1752,39.84375,3,14.438609,84.39669,4.6271772,-1.0100573,2,1,49,0,0
1753,39.84375,3,15.316582,110.88798,13.903945,-1.3639508,3,1,49,0,0
1754,3.1777334,3,23.5,171.28951,8.2581635,.30534768,3,0,57,0,0
1755,49.84375,3,14.452044,316.49988,14.426931,.87376076,4,0,43,0,0
1756,29.296875,3,16.950741,335.25571,14.680421,.72633296,3,1,44,0,0
1757,10.625,3,12.06769,101.54921,11.189204,.069620363,4,0,39,0,0
1759,3.1168303,3,8,48.523678,8.6697617,-1.2690192,1,0,34,0,0
1760,5.9518676,2,12.495,18.93918,7.129149,.40844315,4,0,31,0,0
1762,1.875,3,13.529698,87.612236,12.891286,.19860964,4,1,49,0,0
1763,38.939915,3,23.44532,47.833687,12.329123,-.027583618,3,1,41,2.6451411,0
1764,21.09375,3,17.885956,168.65912,6.832592,.41259894,4,1,32,0,0
1765,11.71875,3,3.1122663,51.444588,8.1289816,.78692013,4,0,23,.080264777,0
1766,14.0625,2,12.374321,90.678558,13.407745,-.8698678,3,0,46,1.6640784,0
1767,13.5625,2,11.861277,82.689133,25.277987,-.6919058,2,0,46,.95971572,0
1768,4.6875,2,14.454461,83.044182,10.422707,-1.1095581,5,0,42,.81353879,0
1769,5.625,3,13.914846,131.60777,12.16212,-1.3786763,4,0,42,0,0
1770,4.7079144,3,9.0531979,27.600424,19.23431,-1.545673,1,0,33,1.2367355,0
1771,4.6875,3,12.640355,22.732315,10.787426,-1.2443079,1,0,33,2.2926431,0
1772,6.5625,3,11.703686,82.126404,13.574055,1.270978,3,0,43,0,0
1773,25.435558,3,18.9,108.77386,8.1101818,1.4882684,4,0,39,0,0
1774,9.8515759,3,10.7,78.868408,10.122638,-.41394213,3,0,53,0,0
1775,8.875,3,4.852314,56.348976,8.945179,-1.8043441,1,0,26,2.6809974,0
1777,22.34375,3,6.0245523,113.18941,8.1644449,-.20680587,3,0,22,0,0
1778,1.875,3,12.032381,28.610514,11.038832,.19947857,2,0,41,0,0
1779,3.125,3,9.0718946,33.248123,5.6125536,.68740529,1,0,59,0,0
1780,1.875,3,10.626305,26.429857,9.4165869,.60863215,1,0,57,0,0
1781,1.875,3,10.737196,28.645023,11.433545,.61535066,1,0,56,0,0
1782,3.75,3,11.118989,88.55925,11.037963,.28176096,1,0,46,0,0
1783,12.0625,3,13.495335,113.92539,12.933587,-1.6877227,4,1,56,0,0
1784,2.7761817,3,3.748605,196.18958,6.1272573,.641976,4,1,48,2.2103627,0
1785,2.488775,2,7,43.658642,5.2459831,-.8366822,4,0,27,0,0
1786,10.546875,3,11.719065,71.783241,8.8848372,.50258851,4,1,38,0,0
1787,5.8487625,3,7.3499999,80.280876,8.2757139,.39514655,4,0,37,0,0
1788,14.0625,3,9.3091354,240.31746,19.649418,.3139495,2,1,22,0,0
1789,15.000825,3,7,210.98984,9.5071354,.34015757,2,1,23,0,0
1790,1.40625,3,8.1514196,152.03838,8.9757252,.37044093,2,1,24,0,0
1791,2.2980785,3,6.3000002,155.94878,6.531816,.62437892,3,1,24,0,0
1792,18.75,3,9.6451893,57.290092,14.575791,.84420699,4,0,43,1.2588043,0
1793,2.75,3,13.220195,136.32216,13.579699,-.46530733,3,0,46,0,0
1794,27.625,3,13.279709,126.87686,9.054409,-3.4803882,4,1,57,2.1009655,0
1795,28.125,3,14.410044,192.66333,15.353925,-3.3961077,4,1,57,1.5631452,0
1796,8.6430779,3,19.145731,69.343193,10.441228,.38801956,2,0,52,1.4806097,0
1798,11.71875,3,10.835175,321.07837,10.610601,.53032702,4,1,26,0,0
1799,12.96875,3,9.4193659,272.95587,10.595561,.51821297,4,1,24,0,0
1801,2.34375,2,12.610586,40.491703,9.261734,.61656153,4,0,52,0,0
1802,4.21875,3,4.9537988,102.44256,6.8204103,.48238873,1,0,21,0,0
1803,21.687355,3,4.1999998,110.30341,5.9575925,.567532,1,0,21,0,0
1804,4.65625,2,9.2284555,8.1662579,8.2660007,-.41365126,2,1,36,2.2022908,0
1805,9.7949457,3,8.3999996,45.917824,8.1570539,.37100697,3,1,44,0,0
1807,11.71875,3,4.2404962,39.320908,8.2885027,.28707969,3,0,23,0,0
1808,11.71875,3,3.4172387,45.579853,7.0181599,.71804905,4,0,22,0,0
1810,7.4932814,3,12.2,47.672852,8.514185,.057346996,2,1,38,0,0
1811,12.96875,3,12.940204,157.97992,10.931684,-.79216057,3,1,31,1.6736842,0
1813,7.309206,3,6.152029,35.53381,8.3185883,1.2378787,3,1,29,2.5622702,0
1814,1.875,2,13.103087,39.362476,8.6209488,-.49787489,2,1,57,0,0
1815,9.21875,3,14.253313,82.774658,9.0534115,-.02361756,3,1,39,2.6602082,0
1816,48.875755,2,13.31614,18.997501,12.17114,-.75985134,3,1,52,1.7399408,0
1817,5,3,11.955997,141.01859,9.0019131,.34867096,2,1,36,2.4814608,0
1818,8.875,3,13.358705,40.681652,10.954133,-.50297785,5,0,42,.73073959,0
1819,8.5713367,3,10.205062,34.397148,8.9076071,.35741106,1,0,27,3.4959388,0
1820,9.629241,3,8.789691,70.70858,12.681443,-3.1266994,1,0,24,1.1915991,0
1821,15.3125,3,8.2706022,138.36983,9.4172611,.70297587,3,1,27,.72993833,0
1822,28.125,3,13.199396,135.28551,11.746967,.89388931,2,0,57,.74059778,0
1823,21.71875,3,14.286837,98.364937,13.339264,.43803763,3,1,56,.57744163,0
1825,5.5933294,3,21,229.14217,11.021677,.48684207,5,1,51,0,0
1826,1.5783951,3,4.8544397,55.676857,10.37501,.14815427,2,1,46,2.5789032,0
1827,22.700176,3,5.1706791,127.23512,13.827008,.97939116,4,0,44,.68140888,0
1828,7.0565944,3,4.6344953,110.5163,13.721647,1.0962802,4,0,46,1.1934607,0
1829,30.46875,3,30.256708,910.07129,28.971066,.67472023,3,1,51,.65306646,0
1830,.46875,3,6.717205,139.98592,8.8902531,1.4140579,4,1,22,.20105939,0
1831,40.1875,2,10.446344,0,17.777292,.54290539,3,1,43,2.2905118,0
1832,41.6875,2,7.7436271,0,18.853971,.64253712,4,0,43,1.8343618,0
1833,4.4398513,3,15,207.97725,9.6105719,-.13679689,3,1,47,0,0
1834,2.34375,3,3.7996175,76.397255,8.2814302,.77339083,4,0,23,0,0
1835,4.3651371,3,9.4499998,102.46566,6.3302002,.46508503,4,0,27,0,0
1836,7.4572797,3,9.7650003,75.864731,15.070743,.52059257,4,0,27,0,0
1837,2.4320991,3,5,29.451492,11.452869,-.56088167,3,1,41,0,0
1838,16.081919,3,3.1710408,147.96561,10.673718,.33082756,1,0,24,2.3121152,0
1839,10.625,3,6.9800029,188.81248,10.136207,.35742053,1,0,24,2.7811587,0
1840,7.5,3,10.360501,107.88979,7.067296,-.081701294,3,1,28,0,0
1841,2.6875,3,15.324773,123.96342,11.173939,-.13220927,4,1,42,0,0
1842,8.875,4,12.999088,23.26152,22.338097,-3.4803882,4,1,46,.42257166,0
1843,4.53125,3,16.796383,48.83939,10.583409,.37959212,3,1,32,0,0
1844,2.875,2,6.5997624,67.848495,6.4205751,-.1991739,2,1,21,3.4551802,0
1845,13.476801,3,19,132.87816,22.05596,-.47788811,3,0,32,0,0
1846,1.6627975,2,6.2187471,0,11.038577,.11175643,3,1,51,3.5507252,0
1847,4.0625,3,14.749159,185.57074,12.869656,.45175624,3,0,39,0,0
1848,2.0808821,3,10.29,233.95476,5.4918752,.57772779,2,0,39,0,0
1849,11.71875,3,5.7637434,80.375885,6.9753323,.81962651,3,0,21,0,0
1850,15.355486,3,48.886871,180.59496,18.083565,-1.1427792,3,1,33,.66817039,0
1851,13.442945,1,3.936733,12.639199,9.6841545,-3.4803882,2,1,44,1.5178473,0
1852,5.15625,3,9.2841043,24.675289,13.202878,.84130698,4,0,43,1.1842768,0
1853,3.6673248,3,9,101.27123,7.4938931,-.262014,4,0,21,0,0
1855,3.0117481,3,14.678886,22.234018,10.316966,.24907522,1,1,52,3.1803923,0
1856,19.514881,3,6.5,139.15199,8.5233784,-.78364116,1,1,53,0,0
1857,24.295786,3,5,150.06903,7.9535322,-1.0418746,1,1,53,0,0
1858,18.93866,3,5,107.00662,9.5483093,-1.0283924,1,1,53,0,0
1859,2.7200103,1,2.477417,2.2014709,4.6271772,.66774309,1,1,22,5.0795898,0
1861,7.03125,3,13.140573,354.76682,13.625447,.79576355,4,0,61,0,0
1862,3.125,1,12.302182,17.477652,9.1735601,-2.3472531,3,1,38,3.3309216,0
1863,1.875,3,11.563895,48.116554,18.074232,-.025732974,3,0,46,.94355255,0
1864,5.6119528,3,55.188156,37.144253,10.646709,-.42856175,1,1,33,2.4511082,0
1865,2.0132244,1,9.9266729,16.181044,10.243404,.86996323,3,0,56,1.0476618,0
1867,9.375,3,16.183741,177.45038,12.840252,.72385615,3,0,52,0,0
1868,4.6875,3,10.227962,327.96185,10.553197,.39261395,3,0,22,0,0
1869,24.6875,3,4.9515257,147.82449,19.261848,.38185638,4,0,23,.42635468,0
1870,7.5840144,3,9.85392,89.307892,13.314782,.48916194,1,0,47,1.4132512,0
1871,15.3125,3,7.0453835,189.23653,10.97627,-1.4568853,4,1,23,1.5938448,0
1872,25.78125,3,6.805532,174.50061,7.2597265,-1.085728,4,1,23,2.5945606,0
1873,1.875,3,10.846489,37.768478,12.130208,.72437435,4,1,43,0,0
1874,6.6681643,3,2.52,65.572487,9.9678774,.62109101,4,0,41,0,0
1875,7.34375,3,6.6279178,93.451263,13.452888,.60528672,5,0,63,.81422907,0
1876,41.6875,3,14.12875,253.32869,14.238319,-3.4803882,3,0,59,0,0
1877,41.6875,3,14.965926,371.88919,15.433991,-2.1658828,4,0,59,0,0
1879,5.125,2,6.6729364,51.094784,6.4094648,-1.2249604,3,1,21,2.468435,0
1880,4.9810748,2,4.3219624,28.426546,6.017837,-1.8957324,3,1,21,2.8759513,0
1881,5.5905309,3,11.55,50.428547,6.2054434,.39642194,4,1,52,0,0
1882,2.8125,3,13.045562,120.8178,9.6445885,.61112064,4,1,53,0,0
1883,5.2074289,2,8.3999996,8.9907808,7.7217588,.4834753,5,0,37,0,0
1885,35.345173,3,26.25,213.30093,15.66119,.45303443,3,1,43,0,0
1886,2.875,3,15.878471,147.98631,11.544255,-.74974352,2,1,41,0,0
1887,8.9225435,3,7.8399925,199.79716,15.31566,.76562679,5,0,59,.87679917,0
1888,27.65625,3,12.334395,358.71875,12.617085,-2.2992361,3,1,27,0,0
1889,27.65625,3,9.6241512,285.57144,11.263486,-2.4064138,4,1,27,0,0
1890,27.65625,3,13.302675,484.4299,16.177294,-2.7129099,4,1,27,0,0
1891,4.21875,1,8.3664436,0,8.5820513,-.34546086,3,0,34,2.6342528,0
1892,6.5625,3,12.62136,31.448069,12.845726,.41200802,3,0,41,1.8294138,0
1893,2.1442997,3,3.346945,133.89771,10.75059,-1.9736073,5,0,56,3.5253911,0
1894,6.5625,3,11.912321,64.923874,11.760425,-.38825077,4,1,54,0,0
1895,6.4503379,3,22,50.044975,16.138826,-.43511689,4,1,53,0,0
1896,6.875,3,15.144645,11.972636,10.819596,-3.1472807,4,1,52,1.5171703,0
1897,8.875,3,15.104451,8.0662365,11.080671,-3.3096614,4,1,52,1.0567404,0
1898,7.375,3,15.13114,8.4988213,10.939956,-3.3907003,4,1,52,.90338153,0
1899,12.96875,3,12.060804,124.53017,15.195469,.52938318,1,0,38,0,0
1900,6.7749271,3,21.4,111.293,9.6444883,.8711732,3,1,38,0,0
1901,18.814514,3,7,193.00885,15.773171,-2.0111039,3,1,22,0,0
1903,18.561268,3,36.090134,287.33716,13.108174,.62764531,5,1,58,.98269534,0
1904,3.5477285,3,11.655,51.400013,11.91699,.054760177,1,0,41,0,0
1905,8.3348331,3,9.4499998,66.926506,11.662681,.052631203,2,0,41,0,0
1906,3.28125,3,13.553196,59.642136,10.51986,.035870921,2,0,42,0,0
1907,11.669469,3,9,123.65558,12.047076,1.2645282,4,1,37,0,0
1909,3.8803358,2,15,32.725975,10.058956,.98828167,1,0,46,0,0
1910,22.04007,3,7.665,39.296535,9.7976151,.55127436,4,0,26,0,0
1911,2.9386663,3,7.0813274,180.22865,8.224411,1.0969152,4,1,42,4.1884851,0
1912,15,3,16.814159,163.70448,12.146952,.33763191,3,1,51,0,0
1913,1.40625,3,14.723504,160.19244,12.089757,.6430558,1,1,39,5.4704924,0
1914,28.125,3,17.121943,323.802,31.155828,.94369638,5,0,39,0,0
1915,17.65625,3,21.197659,446.02097,16.313028,1.0715518,5,0,52,0,0
1916,7.03125,3,23.468609,559.30621,20.131742,.78379959,5,1,47,0,0
1917,20.000696,3,7.3499999,263.64392,29.25679,.61672932,5,1,47,0,0
1918,4.6875,3,10.031292,20.165564,10.151564,.72687376,3,0,44,0,0
1919,4.6875,2,9.0515041,12.129278,12.183538,.71589178,4,0,43,0,0
1921,4.2006087,3,8.3999996,21.275274,8.0320263,.60147268,3,0,23,0,0
1922,3.75,3,6.4628243,57.8633,11.035615,1.4882684,5,1,60,0,0
1923,3.75,3,6.0742888,36.874905,27.032286,1.0240759,5,1,60,0,0
1924,1.0866388,2,12.298544,9.6057005,10.2694,.93602854,3,0,37,.029464163,0
1925,9.71875,3,13.614601,1.3228397,13.015869,-2.7167842,4,0,33,2.9232223,0
1926,16.768724,3,26.9126,0,9.1495132,-3.4803882,4,0,33,3.0980313,0
1927,3.59375,3,6.9231896,121.1692,11.5759,.21415196,2,0,63,1.3741734,0
1928,2.34375,3,5.967833,65.086914,9.16115,.23795524,3,0,26,2.4807529,0
1930,4.6875,3,10.985198,53.74728,9.5527039,.57096982,1,1,44,0,0
1931,36.504143,3,14.7,127.0367,8.6987648,.91599721,1,0,39,0,0
1932,11.71875,3,3.9521897,30.30344,12.545633,1.3780432,1,0,27,0,0
1933,17.240337,3,6,27.336929,10.53262,-3.3118725,5,0,42,0,0
1934,1.5079715,3,6.7199998,63.584187,6.1570377,.49607515,5,0,57,0,0
1935,7.0554662,3,9,100.94057,20.044069,.46246046,5,0,23,0,0
1936,20.070139,3,5.9000001,256.17331,10.714192,.026888626,5,0,24,0,0
1937,29.375,3,13.717256,27.308544,11.231532,.61723721,3,1,41,0,0
1939,10.60795,3,25,568.65515,17.168434,1.1309921,4,0,58,0,0
1940,5.15625,3,13.498486,34.966583,11.677748,.77662528,5,1,49,0,0
1941,1.875,3,14.912964,356.32651,10.725104,.9613319,1,1,34,1.6796618,0
1942,7.03125,2,9.9401426,29.846907,7.799356,.51695269,4,0,38,0,0
1943,27.03125,3,4.96873,63.81015,8.3946323,.76514202,2,0,24,0,0
1944,11.25,3,10.70378,68.324402,28.311037,.40449727,1,0,46,1.1113307,0
1945,17.671705,3,9.2570705,64.865158,13.153244,.80849659,1,0,47,1.5138646,0
1946,5.15625,3,12.370673,86.649971,12.508108,.35482121,1,0,47,0,0
1947,5.15625,3,12.356823,98.142105,13.658947,.42005745,2,1,44,1.5347946,0
1948,.98549813,2,7.0722704,56.067917,10.304656,.49089894,2,1,39,5.1813679,0
1949,.46875,2,13.3849,49.555992,9.9033165,.40072334,2,1,39,4.8883152,0
1951,2.7654152,3,3.9341321,129.38298,12.64836,.85035378,4,0,36,4.8036246,0
1952,9.375,3,13.194766,55.580185,10.985737,.31605557,2,1,57,2.6720126,0
1954,2.336735,3,4.5,142.85524,6.6259212,-1.0982269,3,1,21,0,0
1955,2.3587029,3,5,246.67896,13.56341,.051365513,4,0,46,0,0
1956,1.8125,3,16.474241,322.19183,7.8986101,.038884781,5,0,46,0,0
1957,14.0625,3,33.477066,926.93677,29.895868,.93619812,3,1,51,0,0
1958,10.78125,3,10.996297,28.710691,13.251075,.3829841,4,0,41,1.9350555,0
1960,1.84375,3,5.4779487,39.347691,8.2051344,.19085674,2,1,23,3.4786026,0
